transaction_id,user_id,transaction_amount,transaction_type,merchant_category,transaction_date
TXN0000422,USR00928,101211.68,Withdrawal,Finance,2024-09-29
TXN0000423,USR02834,220044.1,Bills,Health,2024-02-21
TXN0000424,USR01180,347763.24,Deposit,Real Estate,2024-04-14
TXN0000425,USR02062,94423.62,Deposit,Real Estate,2024-01-02
TXN0000426,USR02818,852592.57,Airtime,Food,2024-06-05
TXN0000427,USR01361,166811.96,POS,Food,2024-02-05
TXN0000428,USR01369,474705.3,Transfer,Food,2024-12-07
TXN0000429,USR00040,170890.8,Withdrawal,Entertainment,2024-02-09
TXN0000430,USR01014,1206.27,POS,Retail,2024-10-25
TXN0000431,USR01191,567352.71,Airtime,Education,2024-01-09
TXN0000432,USR00410,775300.73,Bills,Entertainment,2024-03-16
TXN0000433,USR01055,989794.17,Deposit,Health,2024-06-28
TXN0000434,USR01445,13758.33,Bills,Entertainment,2024-08-22
TXN0000435,USR02441,856983.91,POS,Retail,2024-12-05
TXN0000436,USR00085,728269.17,Airtime,Finance,2024-09-22
TXN0000437,USR01464,994087.25,POS,Telecom,2024-12-03
TXN0000438,USR01473,973294.96,Airtime,Retail,2024-12-22
TXN0000439,USR01122,638805.37,Deposit,Education,2024-07-12
TXN0000440,USR02159,987333.21,Airtime,Utilities,2024-08-18
TXN0000441,USR01602,888016.42,Withdrawal,Finance,2024-06-27
TXN0000442,USR00169,309461.12,Withdrawal,Education,2024-05-21
TXN0000443,USR01864,123136.55,Withdrawal,Entertainment,2024-11-09
TXN0000444,USR02808,499026.73,Airtime,Health,2024-01-05
TXN0000445,USR02556,966677.17,Withdrawal,Food,2024-09-24
TXN0000446,USR01208,64803.5,Transfer,Health,2024-05-27
TXN0000447,USR00506,825504.68,Transfer,Health,2024-05-24
TXN0000448,USR00003,352384.72,Transfer,Utilities,2024-08-08
TXN0000449,USR02057,785305.46,Deposit,Education,2024-05-25
TXN0000450,USR00585,713253.75,Deposit,Transport,2024-02-14
TXN0000451,USR00132,290943.57,POS,Entertainment,2024-02-11
TXN0000452,USR01731,637116.6,POS,Retail,2024-12-13
TXN0000453,USR00710,597118.79,Withdrawal,Finance,2024-06-03
TXN0000454,USR00571,804418.57,Deposit,Transport,2024-06-14
TXN0000455,USR01234,554372.36,Bills,Retail,2024-08-01
TXN0000456,USR00752,461261.69,POS,Finance,2024-11-17
TXN0000457,USR01284,442012.51,Withdrawal,Entertainment,2024-09-26
TXN0000458,USR01681,466658.78,POS,Telecom,2024-08-06
TXN0000459,USR01725,957499.3,Transfer,Food,2024-01-14
TXN0000460,USR02378,786673.96,Withdrawal,Entertainment,2024-06-03
TXN0000461,USR01202,899931.53,Transfer,Finance,2024-10-05
TXN0000462,USR02122,6151.65,POS,Telecom,2024-12-09
TXN0000463,USR02662,829927.48,Transfer,Entertainment,2024-05-18
TXN0000464,USR02829,565529.75,Bills,Telecom,2024-05-28
TXN0000465,USR02937,674477.44,Transfer,Transport,2024-10-26
TXN0000466,USR02029,740475.29,Airtime,Transport,2024-10-14
TXN0000467,USR01233,852284.39,Deposit,Utilities,2024-11-23
TXN0000468,USR02555,805654.92,Deposit,Transport,2024-01-04
TXN0000469,USR00496,153191.33,Withdrawal,Retail,2024-01-01
TXN0000470,USR02072,473847.18,POS,Finance,2024-02-23
TXN0000471,USR01982,300063.47,Airtime,Transport,2024-03-03
TXN0000472,USR02510,260419.21,Deposit,Health,2024-10-06
TXN0000473,USR00600,123371.77,Deposit,Telecom,2024-11-11
TXN0000474,USR02096,240833.52,Deposit,Education,2024-12-02
TXN0000475,USR02735,290177.89,Transfer,Real Estate,2024-09-02
TXN0000476,USR01581,275326.04,Deposit,Retail,2024-12-07
TXN0000477,USR01161,148336.75,POS,Retail,2024-08-05
TXN0000478,USR00140,580621.39,Deposit,Real Estate,2024-01-06
TXN0000479,USR01917,962803.0,Deposit,Health,2024-06-30
TXN0000480,USR02062,357875.76,Airtime,Entertainment,2024-03-22
TXN0000481,USR00258,390745.81,Airtime,Food,2024-09-25
TXN0000482,USR02930,339422.88,Airtime,Utilities,2024-10-15
TXN0000483,USR01614,303069.0,Transfer,Health,2024-12-03
TXN0000484,USR00739,605920.02,Withdrawal,Education,2024-08-29
TXN0000485,USR02859,259373.91,Bills,Real Estate,2024-09-26
TXN0000486,USR01654,584575.74,Transfer,Telecom,2024-06-27
TXN0000487,USR02725,231857.74,Transfer,Health,2024-03-22
TXN0000488,USR00949,323794.33,Deposit,Transport,2024-08-31
TXN0000489,USR01574,728216.8,POS,Retail,2024-03-30
TXN0000490,USR00299,114650.77,POS,Entertainment,2024-05-08
TXN0000491,USR01316,923565.21,Transfer,Health,2024-01-16
TXN0000492,USR00819,573864.33,Airtime,Utilities,2024-11-22
TXN0000493,USR00825,286231.83,Deposit,Food,2024-12-13
TXN0000494,USR00788,808709.67,Transfer,Real Estate,2024-09-27
TXN0000495,USR00137,96386.78,Airtime,Telecom,2024-12-08
TXN0000496,USR00295,568380.8,Bills,Food,2024-07-27
TXN0000497,USR00779,528248.34,Airtime,Real Estate,2024-11-24
TXN0000498,USR02534,352235.28,Withdrawal,Food,2024-09-13
TXN0000499,USR01541,427625.82,Transfer,Real Estate,2024-08-12
TXN0000500,USR00484,298367.04,POS,Transport,2024-09-21
TXN0000501,USR00918,331053.28,Bills,Utilities,2024-10-03
TXN0000502,USR00647,68139.16,Bills,Retail,2024-07-02
TXN0000503,USR02504,853223.72,Withdrawal,Utilities,2024-05-03
TXN0000504,USR00455,546031.88,Withdrawal,Health,2024-01-30
TXN0000505,USR00133,653300.7,Bills,Finance,2024-05-14
TXN0000506,USR00244,888049.54,Airtime,Transport,2024-06-20
TXN0000507,USR02718,924188.5,Transfer,Transport,2024-06-17
TXN0000508,USR02880,904342.1,Transfer,Entertainment,2024-10-15
TXN0000509,USR02509,598227.4,Transfer,Education,2024-08-01
TXN0000510,USR00171,270654.03,Transfer,Telecom,2024-03-07
TXN0000511,USR01768,650406.25,POS,Utilities,2024-04-25
TXN0000512,USR00227,21638.95,Transfer,Transport,2024-04-26
TXN0000513,USR00075,682004.15,Withdrawal,Health,2024-07-13
TXN0000514,USR01761,695500.75,Deposit,Finance,2024-07-12
TXN0000515,USR02522,438064.83,Bills,Entertainment,2024-02-29
TXN0000516,USR00976,918084.06,Airtime,Retail,2024-08-11
TXN0000517,USR02197,413182.46,Withdrawal,Telecom,2024-04-26
TXN0000518,USR01024,873280.29,Transfer,Retail,2024-01-08
TXN0000519,USR00180,180757.18,Bills,Entertainment,2024-08-12
TXN0000520,USR00532,998088.19,Withdrawal,Finance,2024-05-05
TXN0000521,USR00313,656658.31,Bills,Education,2024-03-03
TXN0000522,USR01463,735270.85,Airtime,Health,2024-12-27
TXN0000523,USR01199,780251.58,Deposit,Transport,2024-07-06
TXN0000524,USR02218,318994.86,Withdrawal,Retail,2024-05-16
TXN0000525,USR02548,705559.87,POS,Utilities,2024-07-29
TXN0000526,USR02134,841456.23,Airtime,Utilities,2024-03-11
TXN0000527,USR02970,122923.38,Airtime,Telecom,2024-04-17
TXN0000528,USR01859,440388.91,Transfer,Telecom,2024-12-23
TXN0000529,USR02410,270444.24,POS,Utilities,2024-01-18
TXN0000530,USR02498,59908.04,POS,Health,2024-02-13
TXN0000531,USR00182,384785.93,Airtime,Transport,2024-07-14
TXN0000532,USR00215,431198.32,Deposit,Utilities,2024-12-03
TXN0000533,USR02494,937235.51,Bills,Utilities,2024-06-27
TXN0000534,USR00113,216700.62,Bills,Real Estate,2024-10-29
TXN0000535,USR00234,782655.37,Transfer,Education,2024-08-06
TXN0000536,USR02191,287560.71,POS,Finance,2024-12-13
TXN0000537,USR01066,769057.78,Airtime,Finance,2024-10-17
TXN0000538,USR00063,132046.21,Bills,Utilities,2024-05-01
TXN0000539,USR01212,771384.17,Bills,Real Estate,2024-05-07
TXN0000540,USR01101,274414.75,Deposit,Utilities,2024-11-11
TXN0000541,USR01258,12536.64,Withdrawal,Entertainment,2024-11-07
TXN0000542,USR00071,443919.48,POS,Telecom,2024-04-01
TXN0000543,USR02280,480311.39,Airtime,Finance,2024-07-02
TXN0000544,USR02500,276590.11,Withdrawal,Entertainment,2024-02-10
TXN0000545,USR01132,179967.77,Bills,Health,2024-08-13
TXN0000546,USR02532,174660.24,Deposit,Telecom,2024-11-18
TXN0000547,USR02804,38694.04,Withdrawal,Health,2024-12-01
TXN0000548,USR00934,553496.49,Transfer,Utilities,2024-01-22
TXN0000549,USR01448,678451.46,Withdrawal,Telecom,2024-01-09
TXN0000550,USR02077,109341.54,POS,Retail,2024-06-28
TXN0000551,USR02337,204200.9,Bills,Finance,2024-05-01
TXN0000552,USR00587,875877.09,Transfer,Entertainment,2024-08-06
TXN0000553,USR01672,335118.45,Deposit,Entertainment,2024-07-03
TXN0000554,USR00657,621991.36,Bills,Telecom,2024-05-30
TXN0000555,USR00105,911889.37,Transfer,Real Estate,2024-03-17
TXN0000556,USR02082,510893.47,Withdrawal,Entertainment,2024-06-09
TXN0000557,USR00134,830759.79,Deposit,Food,2024-07-12
TXN0000558,USR00317,78629.2,Airtime,Real Estate,2024-11-28
TXN0000559,USR01713,630397.68,Withdrawal,Retail,2024-10-21
TXN0000560,USR02487,798245.11,POS,Education,2024-09-27
TXN0000561,USR02357,269328.62,Bills,Transport,2024-06-11
TXN0000562,USR01290,231044.29,Deposit,Retail,2024-07-04
TXN0000563,USR01680,732851.04,Bills,Retail,2024-08-15
TXN0000564,USR01484,76628.4,Deposit,Health,2024-09-15
TXN0000565,USR00942,786346.09,Withdrawal,Food,2024-08-17
TXN0000566,USR01670,776492.21,Deposit,Real Estate,2024-05-05
TXN0000567,USR01176,260426.64,Bills,Entertainment,2024-11-06
TXN0000568,USR00608,421137.96,Withdrawal,Health,2024-07-28
TXN0000569,USR01860,899891.59,Transfer,Food,2024-04-11
TXN0000570,USR02914,765555.69,POS,Retail,2024-05-14
TXN0000571,USR00099,833890.95,Deposit,Food,2024-01-18
TXN0000572,USR02169,514993.6,POS,Finance,2024-03-08
TXN0000573,USR00989,696988.62,Deposit,Utilities,2024-07-24
TXN0000574,USR02526,591559.12,Transfer,Telecom,2024-06-21
TXN0000575,USR01675,949928.12,Deposit,Health,2024-06-30
TXN0000576,USR01955,289432.99,Deposit,Food,2024-08-11
TXN0000577,USR02087,916357.66,Transfer,Food,2024-10-28
TXN0000578,USR02761,593129.07,Deposit,Health,2024-10-30
TXN0000579,USR02960,176886.74,Withdrawal,Utilities,2024-08-12
TXN0000580,USR02021,232416.86,Bills,Telecom,2024-02-19
TXN0000581,USR01748,579911.66,Bills,Entertainment,2024-09-25
TXN0000582,USR00172,953522.01,Deposit,Transport,2024-04-01
TXN0000583,USR02521,575222.22,Bills,Retail,2024-05-22
TXN0000584,USR01122,118727.25,POS,Health,2024-03-25
TXN0000585,USR01063,288620.84,Withdrawal,Retail,2024-03-27
TXN0000586,USR00394,278772.7,Airtime,Education,2024-12-07
TXN0000587,USR00163,27544.63,Withdrawal,Education,2024-03-27
TXN0000588,USR00106,488467.73,Bills,Transport,2024-01-04
TXN0000589,USR01823,426616.83,Withdrawal,Food,2024-10-19
TXN0000590,USR02934,918010.68,Deposit,Retail,2024-05-31
TXN0000591,USR00356,493356.41,Airtime,Utilities,2024-08-09
TXN0000592,USR00324,968444.92,Deposit,Transport,2024-02-29
TXN0000593,USR01374,156895.69,Bills,Health,2024-06-16
TXN0000594,USR00304,672146.39,Deposit,Entertainment,2024-09-19
TXN0000595,USR02889,433490.52,Withdrawal,Entertainment,2024-01-20
TXN0000596,USR02565,661197.54,Transfer,Telecom,2024-10-12
TXN0000597,USR00902,376333.44,Deposit,Transport,2024-10-27
TXN0000598,USR00767,484609.79,Deposit,Health,2024-03-18
TXN0000599,USR00364,634845.14,Withdrawal,Transport,2024-04-11
TXN0000600,USR02504,490792.52,Airtime,Food,2024-02-04
TXN0000601,USR01558,263220.94,Deposit,Real Estate,2024-12-18
TXN0000602,USR02691,484335.73,Airtime,Utilities,2024-06-27
TXN0000603,USR02008,668041.54,Deposit,Finance,2024-05-29
TXN0000604,USR00396,481062.38,Airtime,Retail,2024-10-05
TXN0000605,USR01832,419709.69,Bills,Transport,2024-05-27
TXN0000606,USR01307,176359.03,Deposit,Retail,2024-02-29
TXN0000607,USR01982,704877.13,POS,Real Estate,2024-07-22
TXN0000608,USR01098,29156.73,Withdrawal,Transport,2024-04-30
TXN0000609,USR01324,60991.04,Bills,Entertainment,2024-07-28
TXN0000610,USR01068,425313.82,Transfer,Utilities,2024-08-14
TXN0000611,USR00187,339973.25,Bills,Health,2024-04-22
TXN0000612,USR02196,875645.98,Airtime,Retail,2024-10-20
TXN0000613,USR00530,610828.64,Withdrawal,Education,2024-11-10
TXN0000614,USR00370,802451.59,Deposit,Entertainment,2024-01-11
TXN0000615,USR00202,63652.02,Withdrawal,Transport,2024-10-10
TXN0000616,USR02195,985219.27,POS,Transport,2024-04-11
TXN0000617,USR01358,910670.74,POS,Transport,2024-03-23
TXN0000618,USR00148,940024.85,Transfer,Education,2024-05-07
TXN0000619,USR00174,791384.4,Airtime,Utilities,2024-07-22
TXN0000620,USR02819,631628.56,Airtime,Telecom,2024-04-27
TXN0000621,USR01548,813032.43,Deposit,Finance,2024-03-04
TXN0000622,USR00314,862010.44,Transfer,Education,2024-05-18
TXN0000623,USR02219,20350.13,Withdrawal,Food,2024-07-31
TXN0000624,USR00796,792660.69,Withdrawal,Utilities,2024-10-28
TXN0000625,USR00096,512452.65,Bills,Utilities,2024-08-05
TXN0000626,USR02688,264416.84,Withdrawal,Health,2024-02-21
TXN0000627,USR01665,93243.69,Withdrawal,Utilities,2024-08-07
TXN0000628,USR01002,533296.73,POS,Telecom,2024-12-25
TXN0000629,USR02239,951466.14,Deposit,Retail,2024-07-20
TXN0000630,USR01628,975194.58,Airtime,Health,2024-10-22
TXN0000631,USR01273,109126.55,Bills,Food,2024-10-15
TXN0000632,USR00694,95569.86,Airtime,Health,2024-02-12
TXN0000633,USR02526,141502.16,POS,Education,2024-02-12
TXN0000634,USR00242,760628.72,POS,Utilities,2024-10-17
TXN0000635,USR00150,834355.72,Bills,Real Estate,2024-06-21
TXN0000636,USR00857,268291.0,Withdrawal,Health,2024-01-03
TXN0000637,USR00966,959482.43,Bills,Health,2024-06-09
TXN0000638,USR00334,554895.73,Transfer,Finance,2024-09-20
TXN0000639,USR00056,127456.9,Airtime,Education,2024-07-11
TXN0000640,USR00466,197527.94,Transfer,Finance,2024-03-26
TXN0000641,USR01996,803192.2,Airtime,Education,2024-11-16
TXN0000642,USR01784,296891.38,Bills,Utilities,2024-01-05
TXN0000643,USR02310,889566.29,Deposit,Food,2024-11-10
TXN0000644,USR02515,685086.19,Deposit,Entertainment,2024-09-24
TXN0000645,USR00863,472215.14,Bills,Food,2024-05-08
TXN0000646,USR01706,10019.21,Airtime,Food,2024-08-30
TXN0000647,USR00769,311977.83,Airtime,Retail,2024-01-03
TXN0000648,USR02560,94895.53,POS,Real Estate,2024-06-18
TXN0000649,USR00926,636415.62,Bills,Telecom,2024-06-28
TXN0000650,USR01746,284330.45,Withdrawal,Utilities,2024-05-20
TXN0000651,USR02299,934320.12,Withdrawal,Transport,2024-07-25
TXN0000652,USR00887,103155.58,Bills,Food,2024-03-19
TXN0000653,USR02140,126878.62,Withdrawal,Finance,2024-02-22
TXN0000654,USR02523,604853.65,Deposit,Health,2024-10-30
TXN0000655,USR00887,783407.46,Transfer,Real Estate,2024-01-02
TXN0000656,USR00002,475568.43,Bills,Retail,2024-03-25
TXN0000657,USR01801,137147.4,POS,Health,2024-01-27
TXN0000658,USR00987,760054.67,Withdrawal,Finance,2024-09-13
TXN0000659,USR01455,706302.64,Bills,Education,2024-07-16
TXN0000660,USR00877,883308.07,Airtime,Utilities,2024-02-10
TXN0000661,USR02008,560573.21,Deposit,Utilities,2024-08-11
TXN0000662,USR02671,899781.28,Bills,Food,2024-10-12
TXN0000663,USR02745,855400.38,Bills,Finance,2024-07-06
TXN0000664,USR00783,876318.7,POS,Entertainment,2024-10-13
TXN0000665,USR01479,195996.72,Withdrawal,Transport,2024-01-06
TXN0000666,USR01511,328585.53,Bills,Education,2024-06-07
TXN0000667,USR02652,273172.95,Bills,Health,2024-11-06
TXN0000668,USR01124,704322.93,Deposit,Telecom,2024-12-22
TXN0000669,USR01929,863211.82,Withdrawal,Health,2024-01-16
TXN0000670,USR02653,749985.26,Withdrawal,Retail,2024-08-30
TXN0000671,USR02922,612997.3,Airtime,Food,2024-01-15
TXN0000672,USR00490,83007.97,Transfer,Health,2024-03-08
TXN0000673,USR02229,314373.39,Bills,Transport,2024-02-01
TXN0000674,USR02753,332798.12,Bills,Food,2024-01-09
TXN0000675,USR01501,722190.39,Withdrawal,Telecom,2024-10-27
TXN0000676,USR02735,416495.04,Deposit,Telecom,2024-07-25
TXN0000677,USR01093,147684.3,Transfer,Food,2024-09-13
TXN0000678,USR02821,608606.71,Withdrawal,Finance,2024-05-21
TXN0000679,USR02297,311301.98,Bills,Retail,2024-01-02
TXN0000680,USR00353,836137.57,Withdrawal,Health,2024-10-17
TXN0000681,USR00354,182664.29,Airtime,Entertainment,2024-02-16
TXN0000682,USR00043,766768.46,Airtime,Entertainment,2024-01-11
TXN0000683,USR02789,307920.46,Deposit,Transport,2024-05-06
TXN0000684,USR01554,310624.65,Deposit,Utilities,2024-03-08
TXN0000685,USR01696,565126.38,Airtime,Transport,2024-03-12
TXN0000686,USR01209,177276.49,Bills,Health,2024-04-12
TXN0000687,USR01490,355281.72,Bills,Education,2024-09-07
TXN0000688,USR00699,687101.78,Transfer,Real Estate,2024-11-19
TXN0000689,USR02877,568796.99,POS,Entertainment,2024-10-02
TXN0000690,USR00850,796311.35,Bills,Education,2024-12-15
TXN0000691,USR00864,90939.26,Bills,Transport,2024-05-17
TXN0000692,USR02118,921934.07,Deposit,Food,2024-01-17
TXN0000693,USR01525,586902.81,Withdrawal,Finance,2024-08-27
TXN0000694,USR00429,322507.25,Deposit,Entertainment,2024-01-18
TXN0000695,USR01948,158918.59,Bills,Entertainment,2024-01-05
TXN0000696,USR01467,187273.91,Bills,Food,2024-02-21
TXN0000697,USR01799,752094.02,Withdrawal,Health,2024-04-05
TXN0000698,USR01636,435081.05,POS,Transport,2024-12-21
TXN0000699,USR01977,601021.13,Deposit,Finance,2024-07-10
TXN0000700,USR02077,763219.59,Transfer,Finance,2024-04-29
TXN0000701,USR01642,953990.19,Withdrawal,Telecom,2024-05-17
TXN0000702,USR02445,922368.2,Deposit,Education,2024-03-26
TXN0000703,USR00533,751898.97,Deposit,Entertainment,2024-10-17
TXN0000704,USR01267,970330.09,Airtime,Entertainment,2024-01-28
TXN0000705,USR02698,460695.15,Airtime,Transport,2024-03-25
TXN0000706,USR00757,307664.94,Airtime,Transport,2024-06-03
TXN0000707,USR02275,154306.96,Bills,Telecom,2024-05-05
TXN0000708,USR02253,100093.39,Deposit,Finance,2024-06-25
TXN0000709,USR01899,668502.49,Deposit,Transport,2024-08-29
TXN0000710,USR01304,387696.01,Airtime,Finance,2024-02-19
TXN0000711,USR02992,819826.3,POS,Real Estate,2024-05-24
TXN0000712,USR02744,346997.46,Deposit,Real Estate,2024-02-06
TXN0000713,USR00964,178324.22,Bills,Entertainment,2024-11-07
TXN0000714,USR01631,610643.8,Transfer,Transport,2024-01-01
TXN0000715,USR01237,44439.03,POS,Retail,2024-04-06
TXN0000716,USR00618,180039.49,Bills,Utilities,2024-11-30
TXN0000717,USR01728,35019.66,Airtime,Food,2024-09-03
TXN0000718,USR01905,834264.81,Transfer,Entertainment,2024-09-21
TXN0000719,USR01657,655936.77,Transfer,Food,2024-02-21
TXN0000720,USR02812,507068.53,POS,Telecom,2024-10-21
TXN0000721,USR00224,401822.65,Bills,Finance,2024-12-09
TXN0000722,USR01845,116135.11,Withdrawal,Entertainment,2024-11-20
TXN0000723,USR02192,335196.16,Bills,Retail,2024-12-30
TXN0000724,USR01571,531804.75,Deposit,Retail,2024-08-05
TXN0000725,USR02899,948210.63,Withdrawal,Utilities,2024-06-21
TXN0000726,USR01864,727682.51,POS,Telecom,2024-11-10
TXN0000727,USR02006,121727.01,POS,Entertainment,2024-01-21
TXN0000728,USR01034,686449.67,POS,Entertainment,2024-11-02
TXN0000729,USR00733,542839.41,Bills,Entertainment,2024-01-13
TXN0000730,USR02605,324767.3,Transfer,Real Estate,2024-08-16
TXN0000731,USR01623,531361.75,Airtime,Food,2024-01-19
TXN0000732,USR00593,126229.29,Deposit,Health,2024-02-18
TXN0000733,USR01877,345516.86,Deposit,Real Estate,2024-05-20
TXN0000734,USR00167,569153.9,Transfer,Entertainment,2024-09-25
TXN0000735,USR02965,609431.01,Deposit,Retail,2024-03-16
TXN0000736,USR02609,337904.85,Deposit,Utilities,2024-02-10
TXN0000737,USR01053,184093.38,Deposit,Retail,2024-01-12
TXN0000738,USR00785,965166.05,Withdrawal,Utilities,2024-08-09
TXN0000739,USR00999,514136.25,Deposit,Telecom,2024-11-11
TXN0000740,USR01790,215366.01,Bills,Food,2024-08-30
TXN0000741,USR01633,45932.99,Airtime,Utilities,2024-12-09
TXN0000742,USR01698,207294.71,Deposit,Food,2024-07-27
TXN0000743,USR02601,599159.04,Bills,Retail,2024-08-24
TXN0000744,USR00906,709066.0,Transfer,Real Estate,2024-01-10
TXN0000745,USR01887,609393.68,Withdrawal,Finance,2024-12-30
TXN0000746,USR01949,541549.09,Withdrawal,Telecom,2024-06-17
TXN0000747,USR01821,346496.7,Airtime,Health,2024-06-12
TXN0000748,USR02858,210795.06,Airtime,Finance,2024-09-12
TXN0000749,USR02341,660765.69,Transfer,Health,2024-01-17
TXN0000750,USR02170,83275.3,Bills,Utilities,2024-06-25
TXN0000751,USR01915,451608.43,Transfer,Food,2024-06-10
TXN0000752,USR02314,624339.66,POS,Finance,2024-03-26
TXN0000753,USR01163,751437.38,Withdrawal,Health,2024-01-12
TXN0000754,USR00540,921191.12,POS,Real Estate,2024-07-11
TXN0000755,USR00895,97160.33,Airtime,Retail,2024-03-04
TXN0000756,USR01643,864919.45,Withdrawal,Finance,2024-04-01
TXN0000757,USR02455,418295.94,Bills,Entertainment,2024-04-21
TXN0000758,USR02814,105817.54,Deposit,Entertainment,2024-11-18
TXN0000759,USR01655,392294.54,POS,Health,2024-09-29
TXN0000760,USR00728,157136.25,POS,Utilities,2024-08-18
TXN0000761,USR02688,762981.55,Airtime,Retail,2024-06-20
TXN0000762,USR01714,418215.86,POS,Transport,2024-11-30
TXN0000763,USR02498,224347.55,Withdrawal,Education,2024-11-12
TXN0000764,USR01675,570670.02,Transfer,Entertainment,2024-11-02
TXN0000765,USR01933,569391.72,Deposit,Retail,2024-03-26
TXN0000766,USR02680,743016.04,POS,Education,2024-01-12
TXN0000767,USR00662,850338.1,POS,Entertainment,2024-04-08
TXN0000768,USR02920,175375.78,Airtime,Entertainment,2024-05-02
