transaction_id,fraud_status
TXN0001389,clean
TXN0001390,clean
TXN0001391,clean
TXN0001392,clean
TXN0001393,clean
TXN0001394,clean
TXN0001395,clean
TXN0001396,clean
TXN0001397,clean
TXN0001398,clean
TXN0001399,clean
TXN0001400,fraud
TXN0001401,clean
TXN0001402,clean
TXN0001403,fraud
TXN0001404,clean
TXN0001405,clean
TXN0001406,clean
TXN0001407,clean
TXN0001408,clean
TXN0001409,clean
TXN0001410,clean
TXN0001411,fraud
TXN0001412,clean
TXN0001413,clean
TXN0001414,clean
TXN0001415,clean
TXN0001416,fraud
TXN0001417,clean
TXN0001418,clean
TXN0001419,clean
TXN0001420,clean
TXN0001421,fraud
TXN0001422,clean
TXN0001423,clean
TXN0001424,fraud
TXN0001425,clean
TXN0001426,clean
TXN0001427,clean
TXN0001428,fraud
TXN0001429,clean
TXN0001430,clean
TXN0001431,clean
TXN0001432,clean
TXN0001433,clean
TXN0001434,fraud
TXN0001435,clean
TXN0001436,clean
TXN0001437,clean
TXN0001438,clean
TXN0001439,clean
TXN0001440,clean
TXN0001441,clean
TXN0001442,clean
TXN0001443,clean
TXN0001444,clean
TXN0001445,clean
TXN0001446,clean
TXN0001447,clean
TXN0001448,fraud
TXN0001449,clean
TXN0001450,clean
TXN0001451,clean
TXN0001452,clean
TXN0001453,clean
TXN0001454,clean
TXN0001455,clean
TXN0001456,clean
TXN0001457,clean
TXN0001458,clean
TXN0001459,clean
TXN0001460,fraud
TXN0001461,clean
TXN0001462,clean
TXN0001463,clean
TXN0001464,clean
TXN0001465,clean
TXN0001466,clean
TXN0001467,clean
TXN0001468,clean
TXN0001469,clean
TXN0001470,clean
TXN0001471,clean
TXN0001472,clean
TXN0001473,clean
TXN0001474,clean
TXN0001475,clean
TXN0001476,clean
TXN0001477,clean
TXN0001478,clean
TXN0001479,clean
TXN0001480,clean
TXN0001481,clean
TXN0001482,clean
TXN0001483,clean
TXN0001484,clean
TXN0001485,fraud
TXN0001486,clean
TXN0001487,clean
TXN0001488,clean
TXN0001489,clean
TXN0001490,clean
TXN0001491,clean
TXN0001492,clean
TXN0001493,clean
TXN0001494,clean
TXN0001495,clean
TXN0001496,clean
TXN0001497,clean
TXN0001498,clean
TXN0001499,clean
TXN0001500,clean
TXN0001501,clean
TXN0001502,clean
TXN0001503,clean
TXN0001504,clean
TXN0001505,clean
TXN0001506,clean
TXN0001507,clean
TXN0001508,clean
TXN0001509,clean
TXN0001510,clean
TXN0001511,clean
TXN0001512,clean
TXN0001513,clean
TXN0001514,fraud
TXN0001515,clean
TXN0001516,clean
TXN0001517,clean
TXN0001518,clean
TXN0001519,clean
TXN0001520,clean
TXN0001521,clean
TXN0001522,clean
TXN0001523,clean
TXN0001524,clean
TXN0001525,clean
TXN0001526,clean
TXN0001527,clean
TXN0001528,clean
TXN0001529,clean
TXN0001530,clean
TXN0001531,clean
TXN0001532,clean
TXN0001533,clean
TXN0001534,clean
TXN0001535,clean
TXN0001536,clean
TXN0001537,clean
TXN0001538,clean
TXN0001539,clean
TXN0001540,clean
TXN0001541,clean
TXN0001542,clean
TXN0001543,clean
TXN0001544,clean
TXN0001545,clean
TXN0001546,clean
TXN0001547,clean
TXN0001548,clean
TXN0001549,clean
TXN0001550,fraud
TXN0001551,clean
TXN0001552,clean
TXN0001553,fraud
TXN0001554,clean
TXN0001555,fraud
TXN0001556,clean
TXN0001557,clean
TXN0001558,clean
TXN0001559,fraud
TXN0001560,clean
TXN0001561,clean
TXN0001562,clean
TXN0001563,clean
TXN0001564,clean
TXN0001565,clean
TXN0001566,clean
TXN0001567,clean
TXN0001568,fraud
TXN0001569,clean
TXN0001570,clean
TXN0001571,clean
TXN0001572,fraud
TXN0001573,clean
TXN0001574,clean
TXN0001575,clean
TXN0001576,clean
TXN0001577,fraud
TXN0001578,clean
TXN0001579,clean
TXN0001580,clean
TXN0001581,clean
TXN0001582,clean
TXN0001583,clean
TXN0001584,fraud
TXN0001585,clean
TXN0001586,clean
TXN0001587,clean
TXN0001588,clean
TXN0001589,clean
TXN0001590,clean
TXN0001591,clean
TXN0001592,clean
TXN0001593,clean
TXN0001594,clean
TXN0001595,clean
TXN0001596,clean
TXN0001597,clean
TXN0001598,clean
TXN0001599,clean
TXN0001600,clean
TXN0001601,clean
TXN0001602,clean
TXN0001603,clean
TXN0001604,clean
TXN0001605,clean
TXN0001606,clean
TXN0001607,clean
TXN0001608,clean
TXN0001609,clean
TXN0001610,clean
TXN0001611,clean
TXN0001612,clean
TXN0001613,clean
TXN0001614,clean
TXN0001615,clean
TXN0001616,clean
TXN0001617,clean
TXN0001618,clean
TXN0001619,clean
TXN0001620,clean
TXN0001621,clean
TXN0001622,clean
TXN0001623,clean
TXN0001624,clean
TXN0001625,clean
TXN0001626,fraud
TXN0001627,clean
TXN0001628,clean
TXN0001629,clean
TXN0001630,clean
TXN0001631,clean
TXN0001632,clean
TXN0001633,clean
TXN0001634,clean
TXN0001635,clean
TXN0001636,clean
TXN0001637,clean
TXN0001638,fraud
TXN0001639,clean
TXN0001640,clean
TXN0001641,fraud
TXN0001642,clean
TXN0001643,clean
TXN0001644,clean
TXN0001645,clean
TXN0001646,clean
TXN0001647,clean
TXN0001648,clean
TXN0001649,clean
TXN0001650,clean
TXN0001651,clean
TXN0001652,clean
TXN0001653,clean
TXN0001654,clean
TXN0001655,clean
TXN0001656,clean
TXN0001657,clean
TXN0001658,clean
TXN0001659,clean
TXN0001660,clean
TXN0001661,clean
TXN0001662,clean
TXN0001663,clean
TXN0001664,clean
TXN0001665,clean
TXN0001666,clean
TXN0001667,clean
TXN0001668,clean
TXN0001669,clean
TXN0001670,clean
TXN0001671,fraud
TXN0001672,clean
TXN0001673,clean
TXN0001674,clean
TXN0001675,clean
TXN0001676,clean
TXN0001677,clean
TXN0001678,clean
TXN0001679,clean
TXN0001680,clean
TXN0001681,clean
TXN0001682,clean
TXN0001683,clean
TXN0001684,clean
TXN0001685,clean
TXN0001686,clean
TXN0001687,clean
TXN0001688,clean
TXN0001689,clean
TXN0001690,clean
TXN0001691,clean
TXN0001692,clean
TXN0001693,fraud
TXN0001694,clean
TXN0001695,clean
TXN0001696,clean
TXN0001697,clean
TXN0001698,clean
TXN0001699,clean
TXN0001700,clean
TXN0001701,clean
TXN0001702,clean
TXN0001703,clean
TXN0001704,clean
TXN0001705,clean
TXN0001706,clean
TXN0001707,clean
TXN0001708,clean
TXN0001709,clean
TXN0001710,clean
TXN0001711,clean
TXN0001712,clean
TXN0001713,clean
TXN0001714,fraud
TXN0001715,clean
TXN0001716,clean
TXN0001717,clean
TXN0001718,clean
TXN0001719,clean
TXN0001720,clean
TXN0001721,clean
TXN0001722,clean
TXN0001723,clean
TXN0001724,clean
TXN0001725,clean
TXN0001726,clean
TXN0001727,clean
TXN0001728,clean
TXN0001729,clean
TXN0001730,clean
TXN0001731,clean
TXN0001732,clean
TXN0001733,clean
TXN0001734,clean
TXN0001735,clean
TXN0001736,clean
TXN0001737,clean
TXN0001738,clean
TXN0001739,clean
TXN0001740,clean
TXN0001741,clean
TXN0001742,clean
TXN0001743,clean
TXN0001744,clean
TXN0001745,clean
TXN0001746,clean
TXN0001747,clean
TXN0001748,fraud
TXN0001749,fraud
TXN0001750,clean
TXN0001751,clean
TXN0001752,clean
TXN0001753,clean
TXN0001754,clean
TXN0001755,clean
TXN0001756,clean
TXN0001757,clean
TXN0001758,clean
TXN0001759,fraud
TXN0001760,clean
TXN0001761,clean
TXN0001762,clean
TXN0001763,clean
TXN0001764,clean
TXN0001765,clean
TXN0001766,clean
TXN0001767,clean
TXN0001768,clean
TXN0001769,clean
TXN0001770,clean
TXN0001771,clean
TXN0001772,clean
TXN0001773,clean
TXN0001774,clean
TXN0001775,clean
TXN0001776,clean
TXN0001777,clean
TXN0001778,clean
TXN0001779,clean
TXN0001780,clean
TXN0001781,clean
TXN0001782,clean
TXN0001783,clean
TXN0001784,clean
TXN0001785,clean
TXN0001786,clean
TXN0001787,clean
TXN0001788,clean
TXN0001789,clean
TXN0001790,clean
TXN0001791,clean
TXN0001792,clean
TXN0001793,clean
TXN0001794,clean
TXN0001795,clean
TXN0001796,clean
TXN0001797,clean
TXN0001798,clean
TXN0001799,clean
TXN0001800,clean
TXN0001801,clean
TXN0001802,clean
TXN0001803,clean
TXN0001804,clean
TXN0001805,clean
TXN0001806,fraud
TXN0001807,clean
TXN0001808,clean
TXN0001809,clean
TXN0001810,clean
TXN0001811,clean
TXN0001812,clean
TXN0001813,clean
TXN0001814,clean
TXN0001815,clean
TXN0001816,clean
TXN0001817,clean
TXN0001818,fraud
TXN0001819,clean
TXN0001820,clean
TXN0001821,clean
TXN0001822,clean
TXN0001823,clean
TXN0001824,clean
TXN0001825,clean
TXN0001826,clean
TXN0001827,clean
TXN0001828,clean
TXN0001829,clean
TXN0001830,clean
TXN0001831,clean
TXN0001832,clean
TXN0001833,clean
TXN0001834,clean
TXN0001835,clean
TXN0001836,clean
TXN0001837,fraud
TXN0001838,clean
TXN0001839,clean
TXN0001840,clean
TXN0001841,clean
TXN0001842,clean
TXN0001843,clean
TXN0001844,clean
TXN0001845,clean
TXN0001846,clean
TXN0001847,fraud
TXN0001848,clean
TXN0001849,fraud
TXN0001850,clean
TXN0001851,clean
TXN0001852,clean
TXN0001853,fraud
TXN0001854,clean
TXN0001855,fraud
TXN0001856,clean
TXN0001857,clean
TXN0001858,clean
TXN0001859,fraud
TXN0001860,clean
TXN0001861,clean
TXN0001862,clean
TXN0001863,clean
TXN0001864,clean
TXN0001865,clean
TXN0001866,clean
TXN0001867,clean
TXN0001868,clean
TXN0001869,clean
TXN0001870,clean
TXN0001871,clean
TXN0001872,clean
TXN0001873,clean
TXN0001874,clean
TXN0001875,clean
TXN0001876,fraud
TXN0001877,clean
TXN0001878,clean
TXN0001879,clean
TXN0001880,clean
TXN0001881,clean
TXN0001882,clean
TXN0001883,clean
TXN0001884,clean
TXN0001885,fraud
TXN0001886,clean
TXN0001887,clean
TXN0001888,clean
TXN0001889,clean
TXN0001890,clean
TXN0001891,clean
TXN0001892,clean
TXN0001893,clean
TXN0001894,clean
TXN0001895,clean
TXN0001896,clean
TXN0001897,clean
TXN0001898,clean
TXN0001899,clean
TXN0001900,clean
TXN0001901,clean
TXN0001902,fraud
TXN0001903,clean
TXN0001904,clean
TXN0001905,fraud
TXN0001906,clean
TXN0001907,clean
TXN0001908,clean
TXN0001909,clean
TXN0001910,fraud
TXN0001911,clean
TXN0001912,clean
TXN0001913,clean
TXN0001914,clean
TXN0001915,clean
TXN0001916,clean
TXN0001917,clean
TXN0001918,clean
TXN0001919,clean
TXN0001920,fraud
TXN0001921,clean
TXN0001922,fraud
TXN0001923,clean
TXN0001924,clean
TXN0001925,clean
TXN0001926,clean
TXN0001927,clean
TXN0001928,clean
TXN0001929,clean
TXN0001930,clean
TXN0001931,clean
TXN0001932,clean
TXN0001933,clean
TXN0001934,clean
TXN0001935,clean
TXN0001936,clean
TXN0001937,clean
TXN0001938,fraud
TXN0001939,clean
TXN0001940,clean
TXN0001941,clean
TXN0001942,clean
TXN0001943,clean
TXN0001944,clean
TXN0001945,fraud
TXN0001946,clean
TXN0001947,clean
TXN0001948,clean
TXN0001949,clean
TXN0001950,clean
TXN0001951,clean
TXN0001952,clean
TXN0001953,clean
TXN0001954,clean
TXN0001955,clean
TXN0001956,clean
TXN0001957,clean
TXN0001958,clean
TXN0001959,clean
TXN0001960,clean
TXN0001961,clean
TXN0001962,clean
TXN0001963,clean
TXN0001964,clean
TXN0001965,clean
TXN0001966,fraud
TXN0001967,clean
TXN0001968,clean
TXN0001969,clean
TXN0001970,clean
TXN0001971,clean
TXN0001972,fraud
TXN0001973,clean
TXN0001974,clean
TXN0001975,clean
TXN0001976,fraud
TXN0001977,clean
TXN0001978,clean
TXN0001979,clean
TXN0001980,clean
TXN0001981,clean
TXN0001982,clean
TXN0001983,clean
TXN0001984,clean
TXN0001985,clean
TXN0001986,clean
TXN0001987,clean
TXN0001988,clean
TXN0001989,clean
TXN0001990,clean
TXN0001991,clean
TXN0001992,clean
TXN0001993,clean
TXN0001994,clean
TXN0001995,clean
TXN0001996,clean
TXN0001997,clean
TXN0001998,clean
TXN0001999,clean
TXN0002000,clean
TXN0002001,clean
TXN0002002,clean
TXN0002003,clean
TXN0002004,clean
TXN0002005,clean
TXN0002006,clean
TXN0002007,clean
TXN0002008,clean
TXN0002009,clean
TXN0002010,clean
TXN0002011,clean
TXN0002012,clean
TXN0002013,clean
TXN0002014,clean
TXN0002015,clean
TXN0002016,clean
TXN0002017,clean
TXN0002018,clean
TXN0002019,clean
TXN0002020,clean
TXN0002021,clean
TXN0002022,clean
TXN0002023,clean
TXN0002024,clean
TXN0002025,clean
TXN0002026,clean
TXN0002027,clean
TXN0002028,clean
TXN0002029,clean
TXN0002030,clean
TXN0002031,clean
TXN0002032,clean
TXN0002033,clean
TXN0002034,clean
TXN0002035,clean
TXN0002036,clean
TXN0002037,clean
TXN0002038,clean
TXN0002039,clean
TXN0002040,clean
TXN0002041,clean
TXN0002042,clean
TXN0002043,clean
TXN0002044,clean
TXN0002045,clean
TXN0002046,clean
TXN0002047,fraud
TXN0002048,clean
TXN0002049,clean
TXN0002050,clean
TXN0002051,clean
TXN0002052,clean
TXN0002053,clean
TXN0002054,clean
TXN0002055,fraud
TXN0002056,clean
TXN0002057,clean
TXN0002058,clean
TXN0002059,clean
TXN0002060,clean
TXN0002061,clean
TXN0002062,clean
TXN0002063,clean
TXN0002064,clean
TXN0002065,clean
TXN0002066,clean
TXN0002067,clean
TXN0002068,clean
TXN0002069,clean
TXN0002070,clean
TXN0002071,clean
TXN0002072,clean
TXN0002073,clean
TXN0002074,clean
TXN0002075,clean
TXN0002076,clean
TXN0002077,clean
TXN0002078,clean
TXN0002079,clean
TXN0002080,clean
TXN0002081,clean
TXN0002082,clean
TXN0002083,clean
TXN0002084,clean
TXN0002085,clean
TXN0002086,clean
TXN0002087,clean
TXN0002088,clean
TXN0002089,clean
TXN0002090,clean
TXN0002091,clean
TXN0002092,clean
TXN0002093,clean
TXN0002094,clean
TXN0002095,clean
TXN0002096,clean
TXN0002097,clean
TXN0002098,clean
TXN0002099,clean
TXN0002100,clean
TXN0002101,clean
TXN0002102,clean
TXN0002103,clean
TXN0002104,clean
TXN0002105,clean
TXN0002106,fraud
TXN0002107,clean
TXN0002108,clean
TXN0002109,clean
TXN0002110,clean
TXN0002111,clean
TXN0002112,clean
TXN0002113,clean
TXN0002114,clean
TXN0002115,clean
TXN0002116,clean
TXN0002117,clean
TXN0002118,clean
TXN0002119,clean
TXN0002120,clean
TXN0002121,clean
TXN0002122,clean
TXN0002123,clean
TXN0002124,clean
TXN0002125,clean
TXN0002126,clean
TXN0002127,clean
TXN0002128,clean
TXN0002129,clean
TXN0002130,clean
TXN0002131,fraud
TXN0002132,clean
TXN0002133,clean
TXN0002134,clean
TXN0002135,clean
TXN0002136,fraud
TXN0002137,clean
TXN0002138,clean
TXN0002139,clean
TXN0002140,clean
TXN0002141,clean
TXN0002142,clean
TXN0002143,clean
TXN0002144,clean
TXN0002145,clean
TXN0002146,fraud
TXN0002147,clean
TXN0002148,clean
TXN0002149,clean
TXN0002150,clean
TXN0002151,clean
TXN0002152,clean
TXN0002153,clean
TXN0002154,clean
TXN0002155,clean
TXN0002156,fraud
TXN0002157,clean
TXN0002158,clean
TXN0002159,clean
TXN0002160,clean
TXN0002161,clean
TXN0002162,fraud
TXN0002163,clean
TXN0002164,fraud
TXN0002165,clean
TXN0002166,fraud
TXN0002167,clean
TXN0002168,clean
TXN0002169,clean
TXN0002170,clean
TXN0002171,clean
TXN0002172,clean
TXN0002173,clean
TXN0002174,clean
TXN0002175,clean
TXN0002176,clean
TXN0002177,clean
TXN0002178,fraud
TXN0002179,clean
TXN0002180,clean
TXN0002181,clean
TXN0002182,clean
TXN0002183,clean
TXN0002184,clean
TXN0002185,clean
TXN0002186,clean
TXN0002187,clean
TXN0002188,clean
TXN0002189,fraud
TXN0002190,clean
TXN0002191,clean
TXN0002192,clean
TXN0002193,clean
TXN0002194,clean
TXN0002195,clean
TXN0002196,clean
TXN0002197,clean
TXN0002198,clean
TXN0002199,clean
TXN0002200,clean
TXN0002201,clean
TXN0002202,fraud
TXN0002203,clean
TXN0002204,clean
TXN0002205,clean
TXN0002206,clean
TXN0002207,clean
TXN0002208,clean
TXN0002209,clean
TXN0002210,clean
TXN0002211,clean
TXN0002212,clean
TXN0002213,clean
TXN0002214,clean
TXN0002215,clean
TXN0002216,clean
TXN0002217,clean
TXN0002218,clean
TXN0002219,clean
TXN0002220,clean
TXN0002221,clean
TXN0002222,fraud
TXN0002223,clean
TXN0002224,clean
TXN0002225,clean
TXN0002226,clean
TXN0002227,clean
TXN0002228,clean
TXN0002229,clean
TXN0002230,clean
TXN0002231,clean
TXN0002232,clean
TXN0002233,clean
TXN0002234,clean
TXN0002235,clean
TXN0002236,clean
TXN0002237,clean
TXN0002238,clean
TXN0002239,clean
TXN0002240,clean
TXN0002241,clean
TXN0002242,clean
TXN0002243,clean
TXN0002244,clean
TXN0002245,clean
TXN0002246,clean
TXN0002247,clean
TXN0002248,clean
TXN0002249,clean
TXN0002250,clean
TXN0002251,clean
TXN0002252,clean
TXN0002253,clean
TXN0002254,clean
TXN0002255,clean
TXN0002256,clean
TXN0002257,clean
TXN0002258,clean
TXN0002259,clean
TXN0002260,clean
TXN0002261,fraud
TXN0002262,clean
TXN0002263,clean
TXN0002264,clean
TXN0002265,clean
TXN0002266,clean
TXN0002267,clean
TXN0002268,clean
TXN0002269,clean
TXN0002270,fraud
TXN0002271,clean
TXN0002272,fraud
TXN0002273,clean
TXN0002274,clean
TXN0002275,clean
TXN0002276,fraud
TXN0002277,fraud
TXN0002278,clean
TXN0002279,clean
TXN0002280,clean
TXN0002281,clean
TXN0002282,clean
TXN0002283,fraud
TXN0002284,clean
TXN0002285,clean
TXN0002286,clean
TXN0002287,clean
TXN0002288,clean
TXN0002289,fraud
TXN0002290,clean
TXN0002291,clean
TXN0002292,clean
TXN0002293,clean
TXN0002294,clean
TXN0002295,clean
TXN0002296,clean
TXN0002297,clean
TXN0002298,clean
TXN0002299,clean
TXN0002300,clean
TXN0002301,clean
TXN0002302,clean
TXN0002303,clean
TXN0002304,clean
TXN0002305,clean
TXN0002306,fraud
TXN0002307,clean
TXN0002308,clean
TXN0002309,clean
TXN0002310,clean
TXN0002311,clean
TXN0002312,clean
TXN0002313,clean
TXN0002314,clean
TXN0002315,clean
TXN0002316,clean
TXN0002317,fraud
TXN0002318,fraud
TXN0002319,clean
TXN0002320,clean
TXN0002321,clean
TXN0002322,clean
TXN0002323,clean
TXN0002324,clean
TXN0002325,clean
TXN0002326,clean
TXN0002327,clean
TXN0002328,fraud
TXN0002329,clean
TXN0002330,clean
TXN0002331,clean
TXN0002332,clean
TXN0002333,clean
TXN0002334,clean
TXN0002335,clean
TXN0002336,fraud
TXN0002337,clean
TXN0002338,clean
TXN0002339,clean
TXN0002340,fraud
TXN0002341,fraud
TXN0002342,clean
TXN0002343,fraud
TXN0002344,clean
TXN0002345,clean
TXN0002346,clean
TXN0002347,clean
TXN0002348,clean
TXN0002349,clean
TXN0002350,clean
TXN0002351,clean
TXN0002352,clean
TXN0002353,clean
TXN0002354,clean
TXN0002355,clean
TXN0002356,clean
TXN0002357,clean
TXN0002358,clean
TXN0002359,clean
TXN0002360,clean
TXN0002361,fraud
TXN0002362,clean
TXN0002363,clean
TXN0002364,clean
TXN0002365,clean
TXN0002366,clean
TXN0002367,clean
TXN0002368,clean
TXN0002369,clean
TXN0002370,clean
TXN0002371,clean
TXN0002372,clean
TXN0002373,clean
TXN0002374,clean
TXN0002375,clean
TXN0002376,clean
TXN0002377,clean
TXN0002378,clean
TXN0002379,fraud
TXN0002380,fraud
TXN0002381,clean
TXN0002382,clean
TXN0002383,clean
TXN0002384,clean
TXN0002385,clean
TXN0002386,clean
TXN0002387,clean
TXN0002388,clean
TXN0002389,clean
TXN0002390,clean
TXN0002391,clean
TXN0002392,clean
TXN0002393,clean
TXN0002394,clean
TXN0002395,fraud
TXN0002396,clean
TXN0002397,clean
TXN0002398,clean
TXN0002399,clean
TXN0002400,clean
TXN0002401,clean
TXN0002402,clean
TXN0002403,clean
TXN0002404,clean
TXN0002405,clean
TXN0002406,clean
TXN0002407,clean
TXN0002408,clean
TXN0002409,clean
TXN0002410,clean
TXN0002411,clean
TXN0002412,clean
TXN0002413,clean
TXN0002414,clean
TXN0002415,clean
TXN0002416,clean
TXN0002417,clean
TXN0002418,clean
TXN0002419,clean
TXN0002420,clean
TXN0002421,fraud
TXN0002422,clean
TXN0002423,clean
TXN0002424,clean
TXN0002425,clean
TXN0002426,clean
TXN0002427,clean
TXN0002428,fraud
TXN0002429,clean
TXN0002430,fraud
TXN0002431,clean
TXN0002432,clean
TXN0002433,clean
TXN0002434,clean
TXN0002435,clean
TXN0002436,clean
TXN0002437,clean
TXN0002438,clean
TXN0002439,clean
TXN0002440,clean
TXN0002441,clean
TXN0002442,clean
TXN0002443,clean
TXN0002444,clean
TXN0002445,clean
TXN0002446,clean
TXN0002447,clean
TXN0002448,clean
TXN0002449,clean
TXN0002450,clean
TXN0002451,fraud
TXN0002452,clean
TXN0002453,clean
TXN0002454,fraud
TXN0002455,clean
TXN0002456,clean
TXN0002457,clean
TXN0002458,fraud
TXN0002459,clean
TXN0002460,clean
TXN0002461,clean
TXN0002462,clean
TXN0002463,fraud
TXN0002464,clean
TXN0002465,clean
TXN0002466,clean
TXN0002467,fraud
TXN0002468,clean
TXN0002469,clean
TXN0002470,clean
TXN0002471,clean
TXN0002472,clean
TXN0002473,clean
TXN0002474,clean
TXN0002475,clean
TXN0002476,clean
TXN0002477,clean
TXN0002478,clean
TXN0002479,clean
TXN0002480,clean
TXN0002481,clean
TXN0002482,clean
TXN0002483,clean
TXN0002484,clean
TXN0002485,clean
TXN0002486,clean
TXN0002487,clean
TXN0002488,clean
TXN0002489,clean
TXN0002490,clean
TXN0002491,clean
TXN0002492,clean
TXN0002493,clean
TXN0002494,clean
TXN0002495,clean
TXN0002496,clean
TXN0002497,clean
TXN0002498,clean
TXN0002499,clean
