user_id,signup_date,city,device_type
USR02675,2024-11-07,Uyo,USSD
USR02676,2023-12-30,Port Harcourt,Android
USR02677,2024-05-30,Lagos,Android
USR02678,2024-11-08,Benin City,iOS
USR02679,2023-07-06,Kaduna,Android
USR02680,2023-03-27,Kaduna,USSD
USR02681,2023-11-18,Uyo,Web
USR02682,2024-11-17,Benin City,USSD
USR02683,2023-12-16,Kano,iOS
USR02684,2023-07-09,Abuja,USSD
USR02685,2024-11-20,Abuja,Web
USR02686,2024-07-01,Lagos,Android
USR02687,2024-02-09,Abuja,Android
USR02688,2023-06-25,Benin City,Web
USR02689,2024-12-09,Kaduna,Web
USR02690,2023-11-07,Uyo,USSD
USR02691,2024-12-08,Kaduna,USSD
USR02692,2023-03-31,Kano,iOS
USR02693,2023-01-15,Ibadan,Android
USR02694,2023-01-17,Ibadan,Android
USR02695,2023-08-03,Benin City,iOS
USR02696,2024-10-27,Ibadan,Web
USR02697,2024-10-03,Owerri,iOS
USR02698,2023-03-30,Port Harcourt,Web
USR02699,2023-06-01,Benin City,Web
USR02700,2023-01-23,Abuja,iOS
USR02701,2023-06-06,Benin City,Web
USR02702,2024-04-27,Lagos,Web
USR02703,2024-08-22,Ibadan,iOS
USR02704,2023-10-29,Uyo,Web
USR02705,2023-02-22,Enugu,Android
USR02706,2023-04-16,Kaduna,Web
USR02707,2024-05-22,Uyo,USSD
USR02708,2023-02-07,Benin City,Web
USR02709,2024-05-12,Owerri,Web
USR02710,2023-08-26,Lagos,Android
USR02711,2024-03-08,Uyo,USSD
USR02712,2024-07-20,Abuja,USSD
USR02713,2024-10-25,Kaduna,Web
USR02714,2023-04-30,Benin City,USSD
USR02715,2024-04-04,Kaduna,Android
USR02716,2023-06-15,Port Harcourt,iOS
USR02717,2024-04-25,Enugu,Web
USR02718,2023-08-26,Owerri,iOS
USR02719,2024-08-24,Enugu,Web
USR02720,2023-05-15,Port Harcourt,Web
USR02721,2024-03-02,Enugu,Web
USR02722,2023-06-15,Uyo,iOS
USR02723,2023-10-17,Abuja,Web
USR02724,2023-05-13,Kano,iOS
USR02725,2023-06-10,Uyo,Web
USR02726,2023-04-14,Kaduna,Web
USR02727,2023-11-07,Ibadan,iOS
USR02728,2024-07-24,Lagos,Android
USR02729,2024-01-03,Port Harcourt,USSD
USR02730,2024-11-24,Kano,iOS
USR02731,2024-05-30,Lagos,Android
USR02732,2023-12-12,Kaduna,Android
USR02733,2024-09-24,Ibadan,Android
USR02734,2024-07-29,Ibadan,Web
USR02735,2023-09-22,Enugu,USSD
USR02736,2023-02-17,Owerri,USSD
USR02737,2023-06-04,Owerri,Android
USR02738,2024-12-24,Lagos,Web
USR02739,2024-04-13,Abuja,Android
USR02740,2024-09-17,Uyo,Android
USR02741,2024-07-29,Lagos,Android
USR02742,2023-06-21,Abuja,iOS
USR02743,2024-01-06,Kano,USSD
USR02744,2024-12-26,Benin City,Web
USR02745,2023-04-12,Kano,USSD
USR02746,2023-12-09,Kano,Android
USR02747,2023-07-26,Benin City,Web
USR02748,2023-01-07,Ibadan,Web
USR02749,2023-12-16,Port Harcourt,iOS
USR02750,2023-03-29,Port Harcourt,USSD
USR02751,2024-02-29,Enugu,iOS
USR02752,2023-06-05,Owerri,Web
USR02753,2023-08-22,Kano,Web
USR02754,2024-02-28,Kaduna,Web
USR02755,2024-06-12,Enugu,Android
USR02756,2024-03-29,Kano,Android
USR02757,2024-06-13,Abuja,Android
USR02758,2023-12-13,Enugu,Web
USR02759,2023-06-18,Kaduna,Android
USR02760,2024-02-07,Lagos,iOS
USR02761,2024-08-11,Lagos,USSD
USR02762,2024-03-05,Kaduna,USSD
USR02763,2023-11-18,Enugu,Android
USR02764,2023-10-14,Owerri,iOS
USR02765,2024-12-18,Kaduna,Web
USR02766,2024-10-21,Ibadan,Web
USR02767,2024-12-15,Enugu,Web
USR02768,2023-07-22,Port Harcourt,Android
USR02769,2023-02-07,Owerri,USSD
USR02770,2024-02-04,Kano,USSD
USR02771,2023-08-07,Abuja,USSD
USR02772,2024-06-17,Enugu,iOS
USR02773,2023-01-24,Lagos,USSD
USR02774,2023-09-05,Port Harcourt,Web
USR02775,2024-06-01,Abuja,Android
USR02776,2024-01-17,Port Harcourt,USSD
USR02777,2023-05-07,Lagos,Android
USR02778,2024-04-04,Port Harcourt,Android
USR02779,2024-04-09,Enugu,iOS
USR02780,2024-08-18,Uyo,iOS
USR02781,2023-12-25,Port Harcourt,USSD
USR02782,2024-11-13,Uyo,iOS
USR02783,2024-01-22,Owerri,iOS
USR02784,2023-04-18,Enugu,iOS
USR02785,2024-01-05,Benin City,Android
USR02786,2023-05-31,Kaduna,Web
USR02787,2023-03-25,Abuja,Android
USR02788,2024-03-11,Kano,Web
USR02789,2023-08-08,Benin City,Android
USR02790,2024-01-14,Owerri,Web
USR02791,2024-08-25,Owerri,Web
USR02792,2023-09-28,Uyo,Web
USR02793,2024-10-13,Kaduna,Web
USR02794,2024-12-06,Benin City,Web
USR02795,2023-06-16,Kano,iOS
USR02796,2024-05-11,Benin City,iOS
USR02797,2024-12-22,Owerri,Android
USR02798,2024-12-12,Ibadan,Web
USR02799,2024-04-29,Lagos,iOS
USR02800,2024-07-26,Enugu,Android
USR02801,2024-09-08,Kaduna,Android
USR02802,2023-05-04,Enugu,USSD
USR02803,2023-02-11,Owerri,iOS
USR02804,2023-05-01,Enugu,USSD
USR02805,2024-01-19,Port Harcourt,USSD
USR02806,2024-05-12,Lagos,iOS
USR02807,2023-05-26,Uyo,Web
USR02808,2023-02-19,Port Harcourt,USSD
USR02809,2023-08-09,Kano,Web
USR02810,2023-01-03,Abuja,USSD
USR02811,2023-03-11,Lagos,Web
USR02812,2024-05-07,Uyo,USSD
USR02813,2024-08-02,Benin City,USSD
USR02814,2024-01-22,Benin City,iOS
USR02815,2023-05-22,Owerri,Web
USR02816,2024-04-05,Benin City,iOS
USR02817,2023-11-30,Abuja,Web
USR02818,2024-02-01,Ibadan,Web
USR02819,2023-12-14,Owerri,Android
USR02820,2024-11-17,Benin City,USSD
USR02821,2024-10-23,Abuja,iOS
USR02822,2024-12-25,Lagos,USSD
USR02823,2024-07-28,Abuja,Android
USR02824,2023-07-17,Uyo,Android
USR02825,2024-08-06,Owerri,iOS
USR02826,2024-05-02,Owerri,Android
USR02827,2023-05-04,Owerri,iOS
USR02828,2023-01-20,Port Harcourt,iOS
USR02829,2023-09-09,Uyo,Web
USR02830,2023-03-28,Owerri,USSD
USR02831,2024-02-16,Uyo,Android
USR02832,2024-05-18,Lagos,USSD
USR02833,2024-03-23,Kano,Web
USR02834,2023-01-25,Owerri,USSD
USR02835,2024-01-27,Port Harcourt,Android
USR02836,2023-04-28,Abuja,iOS
USR02837,2023-10-20,Kano,iOS
USR02838,2023-09-19,Abuja,iOS
USR02839,2023-11-11,Kaduna,iOS
USR02840,2023-03-02,Uyo,USSD
USR02841,2023-07-05,Lagos,Android
USR02842,2023-11-02,Kaduna,Android
USR02843,2023-11-24,Kano,Web
USR02844,2023-11-28,Port Harcourt,Web
USR02845,2023-05-04,Lagos,iOS
USR02846,2023-09-03,Uyo,iOS
USR02847,2024-05-19,Owerri,Web
USR02848,2023-04-28,Port Harcourt,Android
USR02849,2023-11-22,Benin City,Web
USR02850,2023-03-09,Benin City,Android
USR02851,2024-02-22,Ibadan,Android
USR02852,2023-10-03,Owerri,Android
USR02853,2023-09-10,Owerri,iOS
USR02854,2023-11-08,Uyo,Web
USR02855,2024-04-01,Abuja,iOS
USR02856,2023-05-26,Enugu,iOS
USR02857,2023-09-09,Owerri,Web
USR02858,2024-07-22,Benin City,Android
USR02859,2023-01-02,Benin City,USSD
USR02860,2024-10-30,Kano,Android
USR02861,2023-03-03,Benin City,USSD
USR02862,2024-09-04,Port Harcourt,Web
USR02863,2023-12-26,Ibadan,USSD
USR02864,2023-02-16,Kano,Android
USR02865,2023-11-04,Abuja,Web
USR02866,2024-12-16,Abuja,iOS
USR02867,2024-07-23,Port Harcourt,Web
USR02868,2023-08-04,Uyo,USSD
USR02869,2024-11-29,Enugu,USSD
USR02870,2024-12-25,Benin City,USSD
USR02871,2023-09-09,Enugu,USSD
USR02872,2023-08-04,Benin City,USSD
USR02873,2023-01-17,Kano,Android
USR02874,2024-09-15,Benin City,Android
USR02875,2023-01-10,Kano,Web
USR02876,2024-07-23,Benin City,Web
USR02877,2024-07-05,Abuja,Android
USR02878,2024-07-05,Lagos,Web
USR02879,2024-11-19,Abuja,USSD
USR02880,2024-01-21,Uyo,USSD
USR02881,2024-02-01,Kano,Android
USR02882,2023-05-08,Benin City,USSD
USR02883,2023-07-17,Benin City,Android
USR02884,2023-08-15,Lagos,USSD
USR02885,2024-11-27,Enugu,iOS
USR02886,2023-04-03,Uyo,USSD
USR02887,2023-08-15,Ibadan,Web
USR02888,2024-01-07,Lagos,USSD
USR02889,2024-05-19,Uyo,iOS
USR02890,2023-01-08,Ibadan,Web
USR02891,2023-04-24,Port Harcourt,Web
USR02892,2023-06-24,Owerri,iOS
USR02893,2024-11-06,Uyo,iOS
USR02894,2023-03-08,Uyo,iOS
USR02895,2023-03-08,Kano,USSD
USR02896,2024-08-06,Ibadan,USSD
USR02897,2023-07-16,Lagos,USSD
USR02898,2024-11-28,Owerri,Web
USR02899,2023-01-03,Kaduna,Android
USR02900,2023-11-27,Kaduna,Web
USR02901,2023-10-08,Abuja,Web
USR02902,2024-05-22,Enugu,Android
USR02903,2023-08-18,Lagos,USSD
USR02904,2024-03-06,Owerri,Web
USR02905,2023-11-20,Lagos,Web
USR02906,2023-07-19,Enugu,Android
USR02907,2024-08-08,Lagos,iOS
USR02908,2024-12-07,Kaduna,Android
USR02909,2023-09-13,Ibadan,iOS
USR02910,2023-12-04,Port Harcourt,Android
USR02911,2024-10-03,Abuja,Android
USR02912,2024-05-06,Kaduna,Android
USR02913,2024-08-29,Enugu,USSD
USR02914,2023-09-11,Abuja,Web
USR02915,2023-09-02,Enugu,Android
USR02916,2023-12-08,Owerri,iOS
USR02917,2023-03-16,Uyo,Web
USR02918,2023-04-08,Benin City,Android
USR02919,2023-03-29,Lagos,Android
USR02920,2024-01-22,Enugu,Android
USR02921,2023-05-11,Lagos,Web
USR02922,2023-02-26,Port Harcourt,Web
USR02923,2023-03-09,Abuja,Android
USR02924,2024-07-26,Lagos,USSD
USR02925,2024-01-26,Kaduna,Android
USR02926,2024-09-24,Kaduna,iOS
USR02927,2024-09-05,Uyo,Android
USR02928,2024-04-09,Kaduna,Web
USR02929,2024-03-14,Uyo,Android
USR02930,2023-12-14,Lagos,Web
USR02931,2024-06-13,Enugu,iOS
USR02932,2023-04-21,Abuja,Android
USR02933,2024-09-01,Abuja,iOS
USR02934,2024-08-09,Kano,USSD
USR02935,2023-12-30,Kaduna,Web
USR02936,2024-09-27,Benin City,iOS
USR02937,2023-09-06,Kano,Android
USR02938,2023-03-03,Kano,USSD
USR02939,2024-08-21,Kaduna,USSD
USR02940,2023-11-15,Uyo,iOS
USR02941,2023-05-31,Benin City,USSD
USR02942,2024-09-09,Enugu,USSD
USR02943,2024-01-13,Lagos,iOS
USR02944,2023-02-28,Ibadan,Android
USR02945,2024-03-08,Enugu,iOS
USR02946,2023-07-25,Ibadan,Android
USR02947,2023-12-16,Ibadan,Web
USR02948,2024-12-12,Benin City,USSD
USR02949,2024-08-15,Uyo,USSD
USR02950,2024-09-22,Port Harcourt,Web
USR02951,2023-12-03,Kano,Android
USR02952,2024-04-10,Lagos,Web
USR02953,2023-08-13,Lagos,iOS
USR02954,2024-12-10,Ibadan,Web
USR02955,2024-09-30,Ibadan,iOS
USR02956,2024-05-07,Enugu,Web
USR02957,2023-07-30,Kaduna,iOS
USR02958,2023-01-07,Enugu,Android
USR02959,2023-03-17,Enugu,Android
USR02960,2024-07-22,Abuja,iOS
USR02961,2023-10-25,Benin City,iOS
USR02962,2024-10-08,Uyo,USSD
USR02963,2023-02-14,Lagos,iOS
USR02964,2023-07-22,Port Harcourt,iOS
USR02965,2023-08-13,Port Harcourt,iOS
USR02966,2023-12-14,Owerri,iOS
USR02967,2023-07-02,Ibadan,Android
USR02968,2023-06-30,Port Harcourt,Android
USR02969,2023-01-22,Kano,Web
USR02970,2024-11-01,Abuja,USSD
USR02971,2023-08-04,Port Harcourt,Web
USR02972,2023-09-03,Enugu,USSD
USR02973,2024-11-07,Kano,Web
USR02974,2024-12-29,Abuja,Android
USR02975,2023-05-28,Kano,iOS
USR02976,2023-07-16,Owerri,Web
USR02977,2024-12-12,Enugu,USSD
USR02978,2024-09-05,Kaduna,iOS
USR02979,2023-02-17,Uyo,iOS
USR02980,2024-07-02,Port Harcourt,iOS
USR02981,2023-12-02,Ibadan,Android
USR02982,2024-10-06,Port Harcourt,iOS
USR02983,2024-06-04,Uyo,Web
USR02984,2023-08-03,Abuja,Web
USR02985,2024-11-10,Uyo,Android
USR02986,2023-06-21,Owerri,Web
USR02987,2024-10-22,Owerri,USSD
USR02988,2024-05-25,Owerri,Web
USR02989,2023-07-03,Enugu,USSD
USR02990,2024-06-22,Benin City,Web
USR02991,2024-04-30,Port Harcourt,Web
USR02992,2024-10-15,Uyo,Android
USR02993,2023-08-01,Ibadan,iOS
USR02994,2024-04-07,Ibadan,Web
USR02995,2023-08-12,Port Harcourt,Web
USR02996,2024-01-22,Uyo,iOS
USR02997,2024-01-19,Port Harcourt,Android
USR02998,2023-05-18,Abuja,USSD
USR02999,2024-03-31,Owerri,USSD
USR03000,2023-08-24,Uyo,Android
